customer_Id,firstname,lastname,DOB,marital_status,Gender,city_code,City_name
272433,Robin,Torres,9/9/1981,Married,F,8,Kansas_City
271613,Mariah,Foster,12/9/1981,Married,F,1,New_york
267660,Mya,Butler,14-09-1981,Married,M,3,New_Jersey
271077,Luke,Griffin,15-09-1981,Married,M,7,Detroit
267017,Shelby,Morris,17-09-1981,Single,F,10,Milwaukee
267690,Anna,Morgan,17-09-1981,Married,M,5,Anaheim
274475,Jonathan,Clark,18-09-1981,Married,F,10,Milwaukee
274930,Sarah,Gonzales,21-09-1981,Single,M,3,New_Jersey
267329,Alyssa,Henderson,22-09-1981,Married,F,4,seattle
272963,Russell,Jai,22-09-1981,Married,M,1,New_york
274380,Alyssa,Bryant,23-09-1981,Married,F,3,New_Jersey
271665,Samantha,Williams,25-09-1981,Married,M,6,Chicago
270351,Sebastian,Murphy,26-09-1981,Married,M,5,Anaheim
273992,Adam,Lal,29-09-1981,Married,M,8,Kansas_City
270811,Sebastian,Gray,1/10/1981,Married,F,6,Chicago
274328,Derrick,Hernandez,1/10/1981,Single,F,6,Chicago
273020,Marshall,Kumar,2/10/1981,Single,M,5,Anaheim
270856,Jasmine,Wood,2/10/1981,Single,M,7,Detroit
266818,Mariah,Russell,8/10/1981,Single,F,2,Dallas
267236,Brandon,Lal,8/10/1981,Single,M,8,Kansas_City
270459,Jada,Rogers,8/10/1981,Single,M,6,Chicago
270296,Brian,Howard,9/10/1981,Single,F,3,New_Jersey
272667,Rachel,Taylor,9/10/1981,Married,M,7,Detroit
272649,Nathan,Scott,12/10/1981,Married,F,6,Chicago
270670,Ian,Brown,12/10/1981,Single,M,7,Detroit
272047,Robert,Martin,13-10-1981,Single,F,9,California
271232,Jennifer,Carter,23-10-1981,Single,M,3,New_Jersey
270585,Aaron,Simmons,23-10-1981,Married,M,4,seattle
268461,Spencer,Diaz,25-10-1981,Single,F,6,Chicago
267801,Dalton,Carter,27-10-1981,Married,F,5,Anaheim
269630,Robyn,Ruiz,2/11/1981,Married,M,7,Detroit
270102,Isabella,Brooks,3/11/1981,Single,M,7,Detroit
274565,Hailey,Mitchell,4/11/1981,Single,F,9,California
268510,Carol,Washington,4/11/1981,Married,M,7,Detroit
275012,Richard,Baker,6/11/1981,Single,F,4,seattle
268863,Cameron,Jones,8/11/1981,Married,F,3,New_Jersey
269427,Isaac,Campbell,8/11/1981,Married,F,3,New_Jersey
274420,Oscar,Foster,8/11/1981,Married,M,10,Milwaukee
270146,Jeremiah,Simmons,9/11/1981,Married,M,8,Kansas_City
269260,Elijah,Hernandez,12/11/1981,Single,F,5,Anaheim
271464,Natalie,Thompson,13-11-1981,Married,F,4,seattle
274640,Christian,Henderson,14-11-1981,Married,M,8,Kansas_City
268892,Courtney,Evans,14-11-1981,Single,F,2,Dallas
274390,Misty,Xie,17-11-1981,Single,M,4,seattle
269481,Alyssa,Diaz,17-11-1981,Single,M,1,New_york
268383,Riley,Price,17-11-1981,Single,M,9,California
267426,Isabelle,Butler,18-11-1981,Single,M,1,New_york
271432,Andrea,Kelly,20-11-1981,Single,M,5,Anaheim
274022,Caroline,Simmons,22-11-1981,Single,M,1,New_york
272633,Angela,Rogers,23-11-1981,Single,F,3,New_Jersey
267577,Abigail,Bell,24-11-1981,Married,M,7,Detroit
272473,Allison,King,25-11-1981,Single,M,7,Detroit
269580,Eduardo,Ward,26-11-1981,Single,F,9,California
267215,Samuel,Allen,29-11-1981,Single,F,10,Milwaukee
273369,Armando,Blanco,1/12/1981,Single,M,4,seattle
274655,Grace,Smith,3/12/1981,Married,M,9,California
270520,Amanda,Rogers,5/12/1981,Single,F,9,California
267302,Joseph,Jones,7/12/1981,Married,M,9,California
268087,Jackson,Foster,7/12/1981,Married,F,5,Anaheim
267030,Steven,Howard,8/12/1981,Single,F,9,California
274952,Hannah,Hall,10/12/1981,Single,F,2,Dallas
268960,Wyatt,Barnes,10/12/1981,Single,M,4,seattle
269445,Dalton,Hill,11/12/1981,Single,M,7,Detroit
269256,Gabriel,Gonzales,13-12-1981,Single,F,6,Chicago
269966,Nathaniel,Morris,13-12-1981,Married,M,1,New_york
273310,Robert,Hayes,13-12-1981,Single,F,2,Dallas
270693,Samantha,Coleman,14-12-1981,Married,F,1,New_york
271239,Luke,Hernandez,14-12-1981,Married,M,5,Anaheim
273931,Timothy,Sanchez,16-12-1981,Married,M,4,seattle
269233,Isabella,Richardson,20-12-1981,Married,M,9,California
267768,Luis,Young,20-12-1981,Married,M,3,New_Jersey
269538,Kimberly,Sanchez,20-12-1981,Married,F,6,Chicago
272411,Nathan,Wilson,26-12-1981,Married,M,9,California
270592,Victoria,Ware,1/1/1982,Single,F,6,Chicago
271656,Alejandro,Cai,3/1/1982,Married,M,6,Chicago
271697,Eduardo,Ramirez,3/1/1982,Single,F,4,seattle
270033,Emma,Simmons,4/1/1982,Single,M,3,New_Jersey
274017,Brittany,Hayes,4/1/1982,Married,F,10,Milwaukee
268371,Seth,Long,5/1/1982,Married,M,1,New_york
267145,Kelly,Bryant,7/1/1982,Married,F,6,Chicago
274083,Andrew,Moore,9/1/1982,Married,M,9,California
269402,Yolanda,Luo,12/1/1982,Married,M,3,New_Jersey
271961,Jason,Powell,15-01-1982,Married,M,1,New_york
273544,Megan,Hughes,21-01-1982,Married,F,1,New_york
273256,Susan,Ma,21-01-1982,Single,F,6,Chicago
270740,Dwayne,Ramos,24-01-1982,Married,F,9,California
268562,Meredith,Hernandez,24-01-1982,Married,F,2,Dallas
271175,Dylan,Hughes,24-01-1982,Single,F,8,Kansas_City
270655,Franklin,Ye,27-01-1982,Married,M,3,New_Jersey
266882,Theresa,Munoz,27-01-1982,Married,M,9,California
270382,Eddie,Ramos,29-01-1982,Married,F,9,California
267560,Andres,Raji,3/2/1982,Married,M,2,Dallas
270561,Dawn,Ma,3/2/1982,Single,F,10,Milwaukee
272685,Meredith,Munoz,4/2/1982,Single,F,7,Detroit
274919,Diane,Martin,5/2/1982,Married,M,1,New_york
267774,Ebony,Carlson,8/2/1982,Married,M,4,seattle
274644,Lacey,Kumar,12/2/1982,Single,M,8,Kansas_City
268651,Shawna,Raji,16-02-1982,Married,M,1,New_york
271336,Dawn,Li,17-02-1982,Married,M,5,Anaheim
271330,Veronica,Patel,20-02-1982,Married,M,1,New_york
272457,Jasmine,Lewis,22-02-1982,Single,F,9,California
272229,Barry,Sara,26-02-1982,Married,F,3,New_Jersey
270571,Darren,Dominguez,26-02-1982,Married,F,1,New_york
269045,Glenn,Zhang,26-02-1982,Single,M,5,Anaheim
269318,Lydia,Sai,26-02-1982,Single,M,4,seattle
270116,Roy,Martinez,3/3/1982,Single,M,10,Milwaukee
269303,Pedro,Rana,3/3/1982,Single,F,2,Dallas
268478,Bianca,Zhao,6/3/1982,Single,M,6,Chicago
270349,Eugene,Liang,7/3/1982,Single,M,2,Dallas
267706,Bethany,Shan,9/3/1982,Single,M,3,New_Jersey
271294,Tina,Chandra,11/3/1982,Married,F,2,Dallas
273764,Johnny,Raje,13-03-1982,Single,M,8,Kansas_City
269916,Emmanuel,Smith,15-03-1982,Married,F,9,California
270225,Alexandra,Brown,16-03-1982,Married,F,7,Detroit
273193,Zoe,Peterson,17-03-1982,Married,F,10,Milwaukee
272914,Chloe,Jenkins,18-03-1982,Single,M,1,New_york
270325,Margaret,Liu,19-03-1982,Single,F,3,New_Jersey
269190,Joy,Carlson,21-03-1982,Married,F,3,New_Jersey
275094,Clarence,Chander,23-03-1982,Married,M,10,Milwaukee
268521,Logan,Collins,23-03-1982,Married,F,9,California
271054,Adrian,Richardson,23-03-1982,Single,F,2,Dallas
269242,Alexis,Wood,23-03-1982,Married,F,1,New_york
270940,Chloe,Anderson,23-03-1982,Married,M,3,New_Jersey
269480,Eduardo,Collins,26-03-1982,Single,F,8,Kansas_City
273598,Miguel,White,27-03-1982,Single,M,9,California
271482,Chloe,Bradley,27-03-1982,Single,M,5,Anaheim
271823,Stephanie,Wood,28-03-1982,Single,M,10,Milwaukee
272766,Jack,Hayes,29-03-1982,Married,M,1,New_york
268930,Gregory,Xie,29-03-1982,Single,F,4,seattle
272673,Zachary,Patterson,3/4/1982,Married,F,7,Detroit
267881,Isaac,Cook,3/4/1982,Married,F,5,Anaheim
270700,Michele,Black,4/4/1982,Married,F,5,Anaheim
271971,Marie,Perez,5/4/1982,Married,F,2,Dallas
267216,Raquel,Hernandez,9/4/1982,Married,M,8,Kansas_City
273651,Ethan,Martin,12/4/1982,Married,M,7,Detroit
272031,Elijah,Gonzales,13-04-1982,Married,F,1,New_york
268359,Terry,Sharma,13-04-1982,Single,M,2,Dallas
274760,Hunter,Hill,14-04-1982,Single,F,9,California
274223,Jacqueline,Reed,16-04-1982,Single,F,5,Anaheim
271460,Angel,Ramirez,17-04-1982,Single,M,3,New_Jersey
272285,Caitlin,Kelly,17-04-1982,Married,M,7,Detroit
271264,Noah,Hughes,18-04-1982,Married,M,7,Detroit
274665,Brianna,Walker,19-04-1982,Married,F,5,Anaheim
271413,Rebekah,Garcia,20-04-1982,Married,M,6,Chicago
274186,Karen,Liu,20-04-1982,Married,M,3,New_Jersey
270091,Brandy,Prasad,20-04-1982,Married,M,4,seattle
272820,Thomas,Moore,24-04-1982,Married,F,5,Anaheim
275127,Roger,Shen,25-04-1982,Single,M,8,Kansas_City
269426,Eddie,Vazquez,27-04-1982,Married,M,2,Dallas
271258,Jimmy,Blanco,29-04-1982,Married,M,3,New_Jersey
268679,Leslie,Serrano,29-04-1982,Married,F,5,Anaheim
267022,Kurt,Lal,1/5/1982,Married,F,8,Kansas_City
267210,Mary,Sandidge,3/5/1982,Married,F,2,Dallas
274781,Chloe,Rodriguez,3/5/1982,Single,F,5,Anaheim
274940,Nina,Rai,4/5/1982,Married,F,10,Milwaukee
268354,Kathleen,Romero,5/5/1982,Married,M,2,Dallas
274451,Kristine,Dominguez,5/5/1982,Single,M,7,Detroit
272807,Michelle,Richardson,5/5/1982,Single,M,4,seattle
268292,Taylor,Lee,6/5/1982,Single,M,7,Detroit
275068,Beth,Carlson,8/5/1982,Single,M,2,Dallas
272115,Hannah,Moore,10/5/1982,Single,M,10,Milwaukee
271383,Robert,Alexander,11/5/1982,Married,M,6,Chicago
269028,Chloe,Butler,13-05-1982,Single,F,2,Dallas
271942,Carlos,Perez,14-05-1982,Married,F,2,Dallas
274689,Patricia,Srini,15-05-1982,Single,M,6,Chicago
271504,Christina,Morris,16-05-1982,Married,F,9,California
274056,Lawrence,Sanz,17-05-1982,Single,M,9,California
274734,Ruben,Suarez,20-05-1982,Married,F,7,Detroit
272389,Arthur,Chandra,21-05-1982,Married,F,4,seattle
271357,Melinda,Torres,22-05-1982,Single,M,8,Kansas_City
268571,Dennis,Liang,25-05-1982,Single,F,2,Dallas
274428,Hunter,Hughes,26-05-1982,Single,F,3,New_Jersey
270439,Amanda,Torres,29-05-1982,Married,F,2,Dallas
274626,Lydia,Sara,1/6/1982,Married,F,7,Detroit
269732,Madison,Foster,2/6/1982,Married,M,2,Dallas
274045,Nathan,Wang,3/6/1982,Single,M,7,Detroit
273910,Stephanie,Morris,3/6/1982,Single,M,9,California
266960,Danielle,Bell,5/6/1982,Single,F,1,New_york
269901,Stephanie,Adams,7/6/1982,Married,F,8,Kansas_City
270893,Mary,Gonzalez,9/6/1982,Single,M,9,California
269631,Thomas,Wright,9/6/1982,Married,F,3,New_Jersey
267018,Tanya,Ramos,12/6/1982,Married,M,10,Milwaukee
272513,Cheryl,Sanz,17-06-1982,Married,M,10,Milwaukee
274646,Linda,Alvarez,18-06-1982,Single,F,10,Milwaukee
272964,Wyatt,Mitchell,19-06-1982,Married,F,7,Detroit
268434,Gina,Hernandez,19-06-1982,Married,M,10,Milwaukee
274706,Manuel,Lopez,21-06-1982,Single,F,10,Milwaukee
272680,Nathaniel,Rivera,21-06-1982,Single,F,6,Chicago
271395,Jorge,Ma,23-06-1982,Single,F,1,New_york
267152,Tamara,Huang,24-06-1982,Single,M,6,Chicago
272575,Reginald,Martin,28-06-1982,Married,M,3,New_Jersey
267716,Alejandro,Kumar,28-06-1982,Married,M,3,New_Jersey
269451,Nelson,Sanz,2/7/1982,Married,M,4,seattle
271233,Lance,Alonso,3/7/1982,Married,M,3,New_Jersey
274122,Johnny,Anand,3/7/1982,Single,F,10,Milwaukee
273254,Rodney,Ramos,5/7/1982,Married,M,3,New_Jersey
269595,Cedric,Sharma,8/7/1982,Married,F,10,Milwaukee
269281,Naomi,Torres,9/7/1982,Married,M,9,California
273269,Madison,Clark,9/7/1982,Single,M,3,New_Jersey
268486,Patrick,Sands,11/7/1982,Single,F,6,Chicago
272544,Stacey,Li,11/7/1982,Single,M,3,New_Jersey
270059,Samuel,Diaz,14-07-1982,Single,F,4,seattle
268066,Melody,Jimenez,14-07-1982,Single,M,10,Milwaukee
268515,Larry,Sanz,15-07-1982,Single,F,10,Milwaukee
269217,Brent,McDonald,15-07-1982,Married,F,2,Dallas
274426,Joy,Serrano,16-07-1982,Married,F,8,Kansas_City
273149,Ricky,Alonso,16-07-1982,Single,F,9,California
271853,Jack,Li,16-07-1982,Single,M,5,Anaheim
274803,Allen,Smith,17-07-1982,Married,M,6,Chicago
272913,Gabriel,Alexander,17-07-1982,Married,F,2,Dallas
269485,Barbara,Xu,18-07-1982,Married,F,10,Milwaukee
274314,Robert,Harris,19-07-1982,Single,M,6,Chicago
272336,Justin,Ross,19-07-1982,Married,F,1,New_york
268812,Bryan,Townsend,20-07-1982,Single,M,3,New_Jersey
275249,Ryan,Alexander,20-07-1982,Married,M,2,Dallas
266819,Lauren,Price,22-07-1982,Single,M,8,Kansas_City
267781,Cynthia,Srini,24-07-1982,Single,F,5,Anaheim
270233,Nicole,Butler,25-07-1982,Married,F,6,Chicago
270347,Johnny,Jai,27-07-1982,Single,F,8,Kansas_City
273255,Nathan,Lopez,28-07-1982,Married,M,9,California
272995,Robert,Lal,28-07-1982,Single,F,7,Detroit
274362,Nathan,Garcia,1/8/1982,Married,M,10,Milwaukee
270917,Maurice,Chander,5/8/1982,Married,F,7,Detroit
268952,Harold,Garcia,6/8/1982,Single,F,2,Dallas
268129,Alexandra,Lopez,7/8/1982,Single,F,9,California
269508,Kaitlyn,Gray,7/8/1982,Single,M,4,seattle
275143,Jennifer,Lewis,8/8/1982,Married,F,9,California
268622,Logan,Thomas,12/8/1982,Single,M,8,Kansas_City
271447,Maurice,Nath,12/8/1982,Single,M,8,Kansas_City
270049,Jillian,Arthur,12/8/1982,Single,M,7,Detroit
272686,Amanda,Russell,14-08-1982,Single,M,10,Milwaukee
270162,Paige,Griffin,14-08-1982,Married,M,6,Chicago
273592,Samuel,Green,15-08-1982,Single,F,5,Anaheim
272755,Johnathan,Srini,16-08-1982,Married,F,7,Detroit
267430,Allison,Lopez,18-08-1982,Married,F,6,Chicago
266922,Rafael,Lin,21-08-1982,Married,F,3,New_Jersey
267331,Alisha,Xu,23-08-1982,Married,F,9,California
273793,Franklin,Lal,26-08-1982,Married,M,7,Detroit
267576,Lisa,Huang,26-08-1982,Single,F,5,Anaheim
269957,Monique,Blanco,29-08-1982,Single,M,5,Anaheim
272030,Sydney,James,2/9/1982,Single,F,8,Kansas_City
271703,Jackson,Zhang,4/9/1982,Single,F,6,Chicago
269161,Melissa,Hughes,6/9/1982,Single,M,10,Milwaukee
273934,Alexandra,Garcia,8/9/1982,Single,M,3,New_Jersey
270357,Thomas,Yang,12/9/1982,Single,M,1,New_york
271036,Aidan,Gonzales,13-09-1982,Married,F,7,Detroit
269351,Dakota,Simmons,13-09-1982,Single,M,4,seattle
270492,Michael,Anderson,14-09-1982,Single,F,7,Detroit
272502,Charles,Sanchez,15-09-1982,Single,F,2,Dallas
271721,Natalie,Lopez,17-09-1982,Single,M,8,Kansas_City
269331,Chloe,Martin,17-09-1982,Married,M,5,Anaheim
271927,Samantha,Gonzales,17-09-1982,Single,F,8,Kansas_City
270432,Brianna,Torres,17-09-1982,Single,M,7,Detroit
274087,Emma,Cook,17-09-1982,Single,M,4,seattle
267562,Elizabeth,Ross,19-09-1982,Single,M,9,California
271241,Paige,Cooper,19-09-1982,Single,F,7,Detroit
267053,Gabrielle,Cooper,20-09-1982,Married,M,9,California
268062,Devon,Goel,20-09-1982,Single,M,10,Milwaukee
271717,Kaitlyn,Miller,21-09-1982,Married,M,6,Chicago
267021,Erick,Mehta,21-09-1982,Married,M,1,New_york
273959,Justin,Li,23-09-1982,Married,F,8,Kansas_City
272222,Shane,Gonzalez,24-09-1982,Single,F,1,New_york
273599,Andy,Dominguez,24-09-1982,Married,M,3,New_Jersey
268470,Lacey,Zhang,25-09-1982,Married,M,4,seattle
275175,Ian,Harris,26-09-1982,Single,F,3,New_Jersey
267455,Monica,Martinez,27-09-1982,Married,F,3,New_Jersey
271472,Rebekah,Serrano,27-09-1982,Married,F,5,Anaheim
272264,Javier,Navarro,27-09-1982,Married,F,7,Detroit
267180,Brandon,Ross,28-09-1982,Single,M,6,Chicago
273741,Ricardo,Kumar,28-09-1982,Single,M,3,New_Jersey
267615,Cassandra,Fernandez,3/10/1982,Single,F,3,New_Jersey
266953,Clayton,Xie,4/10/1982,Married,F,10,Milwaukee
274006,Louis,She,8/10/1982,Married,F,10,Milwaukee
272357,Joy,Ruiz,9/10/1982,Married,F,6,Chicago
274938,Vincent,He,10/10/1982,Single,F,5,Anaheim
268070,Meredith,Sai,12/10/1982,Married,F,1,New_york
272804,Meagan,Sai,12/10/1982,Married,F,5,Anaheim
271672,Ana,Bryant,12/10/1982,Single,F,1,New_york
268335,Damien,Zheng,17-10-1982,Married,F,7,Detroit
266814,Jill,Sandoval,18-10-1982,Single,F,9,California
272376,Lee,Gutierrez,21-10-1982,Married,M,7,Detroit
274724,Jessie,Ye,25-10-1982,Single,M,5,Anaheim
270858,Toni,Sara,27-10-1982,Married,F,10,Milwaukee
270523,Marcus,Rivera,27-10-1982,Married,F,9,California
274750,Shaun,Sharma,29-10-1982,Married,M,8,Kansas_City
274033,Donald,Srini,1/11/1982,Married,F,1,New_york
268760,Billy,Munoz,1/11/1982,Married,M,1,New_york
274048,Marie,Martin,2/11/1982,Single,F,1,New_york
271831,Luke,Turner,3/11/1982,Single,F,7,Detroit
272300,Dylan,Lewis,4/11/1982,Single,F,6,Chicago
270555,Willie,Gao,5/11/1982,Married,M,9,California
274210,Olivia,Morris,6/11/1982,Married,M,3,New_Jersey
269606,Preston,Gonzalez,6/11/1982,Single,M,2,Dallas
271836,Willie,Xu,10/11/1982,Single,F,6,Chicago
267260,Craig,Moreno,10/11/1982,Single,M,9,California
267877,Jay,Malhotra,12/11/1982,Single,F,5,Anaheim
273890,Brittney,Hu,16-11-1982,Married,F,7,Detroit
268591,Claudia,Li,16-11-1982,Single,F,2,Dallas
269672,Brett,Garcia,16-11-1982,Married,F,10,Milwaukee
271498,Ebony,Garcia,19-11-1982,Married,F,6,Chicago
267051,Kari,Smith,19-11-1982,Single,F,10,Milwaukee
274273,Natalie,Gray,19-11-1982,Single,F,8,Kansas_City
271689,Elizabeth,Jenkins,21-11-1982,Married,F,2,Dallas
270578,Pamela,Subram,23-11-1982,Single,F,2,Dallas
269881,Edwin,Guo,25-11-1982,Married,M,10,Milwaukee
266812,Carmen,Martinez,26-11-1982,Single,M,5,Anaheim
270976,Rebekah,Moreno,28-11-1982,Single,M,7,Detroit
269544,Michele,Lal,28-11-1982,Single,F,2,Dallas
273818,Carla,Garcia,29-11-1982,Single,F,5,Anaheim
268132,Tonya,Shan,4/12/1982,Married,M,3,New_Jersey
272617,Alberto,Diaz,5/12/1982,Married,F,7,Detroit
269125,Cynthia,Mehta,6/12/1982,Married,F,4,seattle
272232,Mindy,Rai,6/12/1982,Married,M,5,Anaheim
274587,Kenneth,Nara,6/12/1982,Married,M,8,Kansas_City
269413,Katie,Raje,6/12/1982,Single,M,8,Kansas_City
269301,Claudia,Xu,12/12/1982,Single,F,1,New_york
272393,Henry,Patel,13-12-1982,Married,F,9,California
269221,Adriana,Chandra,13-12-1982,Married,F,10,Milwaukee
271050,Steve,Lin,17-12-1982,Married,F,10,Milwaukee
274255,Robyn,Carlson,19-12-1982,Single,F,4,seattle
273730,Caleb,Jenkins,21-12-1982,Married,M,2,Dallas
267863,Frank,Vazquez,21-12-1982,Single,M,6,Chicago
271405,Katrina,Tang,22-12-1982,Married,F,10,Milwaukee
271993,Eugene,Lu,22-12-1982,Married,M,2,Dallas
267076,Meagan,Sanchez,23-12-1982,Married,F,4,seattle
272692,Krista,Martin,26-12-1982,Married,F,2,Dallas
268351,Candace,Patel,27-12-1982,Married,M,3,New_Jersey
267376,Derrick,Martin,29-12-1982,Married,M,6,Chicago
269807,Ronald,Kapoor,1/1/1983,Married,M,3,New_Jersey
267333,Pamela,Vance,1/1/1983,Single,F,9,California
274840,Cassie,Rai,6/1/1983,Married,M,6,Chicago
273804,Clinton,Blanco,9/1/1983,Single,M,3,New_Jersey
275144,Felicia,Dominguez,13-01-1983,Married,F,3,New_Jersey
274200,Frank,Gill,14-01-1983,Married,F,1,New_york
274806,Daisy,Romero,15-01-1983,Married,M,8,Kansas_City
273554,Samuel,Anderson,15-01-1983,Married,M,4,seattle
269200,Colleen,Goel,16-01-1983,Married,M,2,Dallas
273848,Marie,Serrano,16-01-1983,Married,M,2,Dallas
273115,Clayton,Zeng,21-01-1983,Single,F,6,Chicago
270853,Seth,Rodriguez,21-01-1983,Single,F,3,New_Jersey
272882,Chelsea,Sara,22-01-1983,Married,M,4,seattle
273927,Wesley,Wu,23-01-1983,Single,F,7,Detroit
271985,Edwin,West,26-01-1983,Married,F,10,Milwaukee
268790,Jos├®,Saraiva,27-01-1983,Married,M,8,Kansas_City
268277,Eugene,Xu,1/2/1983,Single,F,8,Kansas_City
274762,Craig,Ramos,2/2/1983,Married,M,9,California
275183,Jenny,Tang,3/2/1983,Married,F,9,California
270857,Emma,Bradley,4/2/1983,Single,M,4,seattle
274079,Erick,Madan,5/2/1983,Single,F,7,Detroit
268607,Autumn,Guo,8/2/1983,Married,F,2,Dallas
269940,Robyn,Munoz,14-02-1983,Single,F,3,New_Jersey
273080,Stacey,Yang,16-02-1983,Single,F,7,Detroit
273729,Edwin,Zheng,17-02-1983,Single,F,1,New_york
271955,Terrance,Lopez,18-02-1983,Single,M,9,California
270074,Karl,Kumar,20-02-1983,Single,M,10,Milwaukee
268640,Christy,Ye,23-02-1983,Single,M,10,Milwaukee
272228,Latasha,Romero,23-02-1983,Married,M,9,California
273450,Glenn,Zhao,23-02-1983,Single,F,9,California
273121,Dawn,Zhang,26-02-1983,Single,M,3,New_Jersey
268338,Larry,Rubio,28-02-1983,Married,F,1,New_york
274413,Tamara,She,6/3/1983,Single,M,2,Dallas
268736,Alisha,Chen,6/3/1983,Married,M,3,New_Jersey
273086,Heidi,Mehta,7/3/1983,Single,F,9,California
273472,Alison,Xu,8/3/1983,Married,M,4,seattle
267754,Arturo,Raje,8/3/1983,Single,M,2,Dallas
267332,Allen,Perez,8/3/1983,Single,F,1,New_york
268003,Luis,Coleman,8/3/1983,Single,F,1,New_york
274414,Kari,Sai,9/3/1983,Married,F,3,New_Jersey
267739,Omar,Huang,10/3/1983,Married,M,8,Kansas_City
269016,Ricardo,She,12/3/1983,Single,F,8,Kansas_City
268628,Gina,Romero,13-03-1983,Single,F,7,Detroit
274168,Larry,Alvarez,13-03-1983,Married,M,1,New_york
268758,Abigail,Richardson,15-03-1983,Married,F,4,seattle
269972,Kate,Andersen,17-03-1983,Married,M,3,New_Jersey
270558,Jay,Gonzalez,17-03-1983,Married,F,7,Detroit
273955,Maria,Peterson,18-03-1983,Married,F,8,Kansas_City
274266,Caroline,Foster,19-03-1983,Married,M,9,California
267106,Grace,Wood,19-03-1983,Married,M,3,New_Jersey
274934,Rafael,Ye,22-03-1983,Married,M,4,seattle
267565,Gregory,Winston,29-03-1983,Single,M,9,California
270188,Jennifer,Griffin,29-03-1983,Married,M,2,Dallas
274139,Ana,Russell,29-03-1983,Married,F,1,New_york
267447,Devin,Garcia,4/4/1983,Single,M,5,Anaheim
271365,Hunter,Allen,4/4/1983,Married,M,3,New_Jersey
273836,Misty,Tang,5/4/1983,Married,M,10,Milwaukee
270636,Eduardo,Thomas,5/4/1983,Married,M,10,Milwaukee
271038,Adam,Collins,6/4/1983,Single,M,10,Milwaukee
274326,Alex,Brooks,7/4/1983,Married,F,7,Detroit
274395,Destiny,Cook,7/4/1983,Married,F,6,Chicago
275131,Eduardo,Scott,8/4/1983,Single,F,10,Milwaukee
270087,Tabitha,Gill,8/4/1983,Married,F,5,Anaheim
272404,Jonathan,Jackson,9/4/1983,Single,F,6,Chicago
274541,Elizabeth,Robinson,10/4/1983,Single,M,8,Kansas_City
267965,James,Carter,11/4/1983,Married,M,6,Chicago
269239,Haley,Foster,12/4/1983,Single,F,7,Detroit
268601,Antonio,Flores,14-04-1983,Single,M,7,Detroit
269459,Frank,Ruiz,17-04-1983,Single,M,2,Dallas
269659,Meredith,Subram,18-04-1983,Single,F,8,Kansas_City
273183,Jon,He,18-04-1983,Married,F,6,Chicago
270372,Nina,Lal,20-04-1983,Single,F,1,New_york
270261,Karl,Lal,21-04-1983,Single,F,8,Kansas_City
274070,Garrett,Bell,21-04-1983,Single,F,10,Milwaukee
266992,Cory,Patel,23-04-1983,Married,F,9,California
272670,Lauren,Wood,24-04-1983,Single,F,3,New_Jersey
271870,Isabella,Roberts,28-04-1983,Single,M,7,Detroit
271298,Tony,She,1/5/1983,Married,M,5,Anaheim
272035,James,Ross,1/5/1983,Single,F,2,Dallas
273968,Lucas,Wright,4/5/1983,Married,F,3,New_Jersey
273950,Sydney,Ward,5/5/1983,Single,F,6,Chicago
273459,Angel,Parker,11/5/1983,Single,M,4,seattle
274575,Edward,Williams,12/5/1983,Married,M,9,California
267241,Arthur,Prasad,12/5/1983,Single,M,5,Anaheim
267476,Melody,Suarez,13-05-1983,Single,F,3,New_Jersey
272286,Jerry,She,13-05-1983,Single,M,8,Kansas_City
272330,Olivia,Sanchez,16-05-1983,Married,M,7,Detroit
273217,Taylor,Barnes,16-05-1983,Married,M,2,Dallas
274878,Isaac,Oliver,16-05-1983,Single,M,7,Detroit
272886,Daniel,Wilson,17-05-1983,Single,M,3,New_Jersey
274598,Brianna,Lewis,19-05-1983,Single,M,10,Milwaukee
272365,Seth,Simmons,19-05-1983,Single,F,9,California
267681,Wyatt,Anderson,20-05-1983,Single,M,5,Anaheim
274955,Taylor,Hughes,21-05-1983,Single,F,10,Milwaukee
274917,Kristine,Hernandez,22-05-1983,Married,F,6,Chicago
268431,Derek,Xie,24-05-1983,Single,F,8,Kansas_City
269195,Christina,Ramirez,25-05-1983,Single,M,5,Anaheim
273829,Jessica,Martinez,26-05-1983,Single,M,4,seattle
268395,Jonathan,Wilson,2/6/1983,Single,M,10,Milwaukee
268573,Tyler,White,2/6/1983,Single,F,10,Milwaukee
267771,Isabella,Ross,4/6/1983,Single,F,7,Detroit
267227,Kyle,Campbell,9/6/1983,Married,F,6,Chicago
273503,Steven,Gray,10/6/1983,Married,F,8,Kansas_City
272802,Hannah,Thomas,10/6/1983,Single,M,2,Dallas
268008,Benjamin,Russell,10/6/1983,Married,M,1,New_york
273322,Kristin,Raji,10/6/1983,Married,F,1,New_york
271107,Kaitlyn,Jenkins,13-06-1983,Married,M,5,Anaheim
274471,Jermaine,Chandra,15-06-1983,Married,M,7,Detroit
267212,Colin,He,15-06-1983,Single,F,9,California
274003,Ruben,Vazquez,17-06-1983,Married,F,4,seattle
269821,April,Beck,19-06-1983,Single,M,8,Kansas_City
273477,Briana,Ramos,21-06-1983,Married,M,7,Detroit
274961,Jacquelyn,Jimenez,24-06-1983,Married,F,8,Kansas_City
